head	relation	tail	head_type	tail_type
ENSG00000131788	interacts_with	ENSG00000169083	Gene	Gene
ENSG00000169083	interacts_with	ENSG00000277273	Gene	Gene
ENSG00000277273	interacts_with	ENSG00000169083	Gene	Gene
ENSG00000112592	interacts_with	ENSG00000063978	Gene	Gene
ENSG00000063978	interacts_with	ENSG00000112592	Gene	Gene
ENSG00000112592	interacts_with	ENSG00000284901	Gene	Gene
ENSG00000284901	interacts_with	ENSG00000112592	Gene	Gene
ENSG00000135517	interacts_with	ENSG00000160202	Gene	Gene
ENSG00000160202	interacts_with	ENSG00000135517	Gene	Gene
ENSG00000165025	interacts_with	ENSG00000197943	Gene	Gene
ENSG00000197943	interacts_with	ENSG00000165025	Gene	Gene
ENSG00000165025	interacts_with	ENSG00000160293	Gene	Gene
ENSG00000160293	interacts_with	ENSG00000165025	Gene	Gene
ENSG00000165025	interacts_with	ENSG00000136869	Gene	Gene
ENSG00000136869	interacts_with	ENSG00000165025	Gene	Gene
ENSG00000165025	interacts_with	ENSG00000114423	Gene	Gene
ENSG00000114423	interacts_with	ENSG00000165025	Gene	Gene
ENSG00000165025	interacts_with	ENSG00000184304	Gene	Gene
ENSG00000184304	interacts_with	ENSG00000165025	Gene	Gene
ENSG00000106211	interacts_with	ENSG00000160202	Gene	Gene
ENSG00000160202	interacts_with	ENSG00000106211	Gene	Gene
ENSG00000005339	interacts_with	ENSG00000112658	Gene	Gene
ENSG00000112658	interacts_with	ENSG00000005339	Gene	Gene
ENSG00000005339	interacts_with	ENSG00000213341	Gene	Gene
ENSG00000213341	interacts_with	ENSG00000005339	Gene	Gene
ENSG00000164078	interacts_with	ENSG00000164924	Gene	Gene
ENSG00000164924	interacts_with	ENSG00000164078	Gene	Gene
ENSG00000164078	interacts_with	ENSG00000166913	Gene	Gene
ENSG00000166913	interacts_with	ENSG00000164078	Gene	Gene
ENSG00000164078	interacts_with	ENSG00000175793	Gene	Gene
ENSG00000175793	interacts_with	ENSG00000164078	Gene	Gene
ENSG00000164078	interacts_with	ENSG00000109458	Gene	Gene
ENSG00000109458	interacts_with	ENSG00000164078	Gene	Gene
ENSG00000164078	interacts_with	ENSG00000274474	Gene	Gene
ENSG00000274474	interacts_with	ENSG00000164078	Gene	Gene
ENSG00000105639	interacts_with	ENSG00000184557	Gene	Gene
ENSG00000184557	interacts_with	ENSG00000105639	Gene	Gene
ENSG00000244752	interacts_with	ENSG00000109846	Gene	Gene
ENSG00000109846	interacts_with	ENSG00000244752	Gene	Gene
ENSG00000285011	interacts_with	ENSG00000109846	Gene	Gene
ENSG00000109846	interacts_with	ENSG00000285011	Gene	Gene
ENSG00000283060	interacts_with	ENSG00000140262	Gene	Gene
ENSG00000140262	interacts_with	ENSG00000283060	Gene	Gene
ENSG00000100567	interacts_with	ENSG00000109846	Gene	Gene
ENSG00000109846	interacts_with	ENSG00000100567	Gene	Gene
ENSG00000107263	interacts_with	ENSG00000111859	Gene	Gene
ENSG00000111859	interacts_with	ENSG00000107263	Gene	Gene
ENSG00000100804	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000100804	Gene	Gene
ENSG00000186827	interacts_with	ENSG00000056558	Gene	Gene
ENSG00000056558	interacts_with	ENSG00000186827	Gene	Gene
ENSG00000284571	interacts_with	ENSG00000172936	Gene	Gene
ENSG00000172936	interacts_with	ENSG00000284571	Gene	Gene
ENSG00000126777	interacts_with	ENSG00000263528	Gene	Gene
ENSG00000263528	interacts_with	ENSG00000126777	Gene	Gene
ENSG00000148053	interacts_with	ENSG00000160691	Gene	Gene
ENSG00000160691	interacts_with	ENSG00000148053	Gene	Gene
ENSG00000140262	interacts_with	ENSG00000125968	Gene	Gene
ENSG00000125968	interacts_with	ENSG00000140262	Gene	Gene
ENSG00000131196	interacts_with	ENSG00000221823	Gene	Gene
ENSG00000221823	interacts_with	ENSG00000131196	Gene	Gene
ENSG00000158092	interacts_with	ENSG00000282928	Gene	Gene
ENSG00000282928	interacts_with	ENSG00000158092	Gene	Gene
ENSG00000158092	interacts_with	ENSG00000198851	Gene	Gene
ENSG00000198851	interacts_with	ENSG00000158092	Gene	Gene
ENSG00000072518	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000072518	Gene	Gene
ENSG00000115415	interacts_with	ENSG00000126561	Gene	Gene
ENSG00000126561	interacts_with	ENSG00000115415	Gene	Gene
ENSG00000160691	interacts_with	ENSG00000135605	Gene	Gene
ENSG00000135605	interacts_with	ENSG00000160691	Gene	Gene
ENSG00000160691	interacts_with	ENSG00000100485	Gene	Gene
ENSG00000100485	interacts_with	ENSG00000160691	Gene	Gene
ENSG00000160691	interacts_with	ENSG00000126561	Gene	Gene
ENSG00000126561	interacts_with	ENSG00000160691	Gene	Gene
ENSG00000160691	interacts_with	ENSG00000115325	Gene	Gene
ENSG00000115325	interacts_with	ENSG00000160691	Gene	Gene
ENSG00000204217	interacts_with	ENSG00000109846	Gene	Gene
ENSG00000109846	interacts_with	ENSG00000204217	Gene	Gene
ENSG00000160691	interacts_with	ENSG00000173757	Gene	Gene
ENSG00000173757	interacts_with	ENSG00000160691	Gene	Gene
ENSG00000135605	interacts_with	ENSG00000115325	Gene	Gene
ENSG00000115325	interacts_with	ENSG00000135605	Gene	Gene
ENSG00000164305	interacts_with	ENSG00000015475	Gene	Gene
ENSG00000015475	interacts_with	ENSG00000164305	Gene	Gene
ENSG00000106211	interacts_with	ENSG00000109846	Gene	Gene
ENSG00000109846	interacts_with	ENSG00000106211	Gene	Gene
ENSG00000213341	interacts_with	ENSG00000096384	Gene	Gene
ENSG00000096384	interacts_with	ENSG00000213341	Gene	Gene
ENSG00000213341	interacts_with	ENSG00000178078	Gene	Gene
ENSG00000178078	interacts_with	ENSG00000213341	Gene	Gene
ENSG00000285011	interacts_with	ENSG00000244752	Gene	Gene
ENSG00000244752	interacts_with	ENSG00000285011	Gene	Gene
ENSG00000163501	interacts_with	ENSG00000164161	Gene	Gene
ENSG00000164161	interacts_with	ENSG00000163501	Gene	Gene
ENSG00000185950	interacts_with	ENSG00000185338	Gene	Gene
ENSG00000185338	interacts_with	ENSG00000185950	Gene	Gene
ENSG00000106211	interacts_with	ENSG00000244752	Gene	Gene
ENSG00000244752	interacts_with	ENSG00000106211	Gene	Gene
ENSG00000185950	interacts_with	ENSG00000117461	Gene	Gene
ENSG00000117461	interacts_with	ENSG00000185950	Gene	Gene
ENSG00000196498	interacts_with	ENSG00000140009	Gene	Gene
ENSG00000140009	interacts_with	ENSG00000196498	Gene	Gene
ENSG00000141027	interacts_with	ENSG00000140009	Gene	Gene
ENSG00000140009	interacts_with	ENSG00000141027	Gene	Gene
ENSG00000213923	interacts_with	ENSG00000161202	Gene	Gene
ENSG00000161202	interacts_with	ENSG00000213923	Gene	Gene
ENSG00000071994	interacts_with	ENSG00000282905	Gene	Gene
ENSG00000282905	interacts_with	ENSG00000071994	Gene	Gene
ENSG00000112964	interacts_with	ENSG00000114737	Gene	Gene
ENSG00000114737	interacts_with	ENSG00000112964	Gene	Gene
ENSG00000106211	interacts_with	ENSG00000285011	Gene	Gene
ENSG00000285011	interacts_with	ENSG00000106211	Gene	Gene
ENSG00000141646	interacts_with	ENSG00000100393	Gene	Gene
ENSG00000100393	interacts_with	ENSG00000141646	Gene	Gene
ENSG00000141646	interacts_with	ENSG00000078043	Gene	Gene
ENSG00000078043	interacts_with	ENSG00000141646	Gene	Gene
ENSG00000133216	interacts_with	ENSG00000100151	Gene	Gene
ENSG00000100151	interacts_with	ENSG00000133216	Gene	Gene
ENSG00000123143	interacts_with	ENSG00000127191	Gene	Gene
ENSG00000127191	interacts_with	ENSG00000123143	Gene	Gene
ENSG00000174125	interacts_with	ENSG00000174123	Gene	Gene
ENSG00000174123	interacts_with	ENSG00000174125	Gene	Gene
ENSG00000115602	interacts_with	ENSG00000172936	Gene	Gene
ENSG00000172936	interacts_with	ENSG00000115602	Gene	Gene
ENSG00000116478	interacts_with	ENSG00000177426	Gene	Gene
ENSG00000177426	interacts_with	ENSG00000116478	Gene	Gene
ENSG00000108984	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000108984	Gene	Gene
ENSG00000164924	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000164924	Gene	Gene
ENSG00000166913	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000166913	Gene	Gene
ENSG00000166913	interacts_with	ENSG00000153094	Gene	Gene
ENSG00000153094	interacts_with	ENSG00000166913	Gene	Gene
ENSG00000107404	interacts_with	ENSG00000101665	Gene	Gene
ENSG00000101665	interacts_with	ENSG00000107404	Gene	Gene
ENSG00000107404	interacts_with	ENSG00000166949	Gene	Gene
ENSG00000166949	interacts_with	ENSG00000107404	Gene	Gene
ENSG00000175387	interacts_with	ENSG00000114166	Gene	Gene
ENSG00000114166	interacts_with	ENSG00000175387	Gene	Gene
ENSG00000161202	interacts_with	ENSG00000140807	Gene	Gene
ENSG00000140807	interacts_with	ENSG00000161202	Gene	Gene
ENSG00000282873	interacts_with	ENSG00000104856	Gene	Gene
ENSG00000104856	interacts_with	ENSG00000282873	Gene	Gene
ENSG00000177463	interacts_with	ENSG00000100324	Gene	Gene
ENSG00000100324	interacts_with	ENSG00000177463	Gene	Gene
ENSG00000177463	interacts_with	ENSG00000055208	Gene	Gene
ENSG00000055208	interacts_with	ENSG00000177463	Gene	Gene
ENSG00000113558	interacts_with	ENSG00000146232	Gene	Gene
ENSG00000146232	interacts_with	ENSG00000113558	Gene	Gene
ENSG00000113558	interacts_with	ENSG00000282905	Gene	Gene
ENSG00000282905	interacts_with	ENSG00000113558	Gene	Gene
ENSG00000198300	interacts_with	ENSG00000127191	Gene	Gene
ENSG00000127191	interacts_with	ENSG00000198300	Gene	Gene
ENSG00000099956	interacts_with	ENSG00000104856	Gene	Gene
ENSG00000104856	interacts_with	ENSG00000099956	Gene	Gene
ENSG00000140009	interacts_with	ENSG00000109819	Gene	Gene
ENSG00000109819	interacts_with	ENSG00000140009	Gene	Gene
ENSG00000118260	interacts_with	ENSG00000123268	Gene	Gene
ENSG00000123268	interacts_with	ENSG00000118260	Gene	Gene
ENSG00000140009	interacts_with	ENSG00000170776	Gene	Gene
ENSG00000170776	interacts_with	ENSG00000140009	Gene	Gene
ENSG00000133884	interacts_with	ENSG00000104856	Gene	Gene
ENSG00000104856	interacts_with	ENSG00000133884	Gene	Gene
ENSG00000177606	interacts_with	ENSG00000123268	Gene	Gene
ENSG00000123268	interacts_with	ENSG00000177606	Gene	Gene
ENSG00000163251	interacts_with	ENSG00000281324	Gene	Gene
ENSG00000281324	interacts_with	ENSG00000163251	Gene	Gene
ENSG00000173473	interacts_with	ENSG00000104856	Gene	Gene
ENSG00000104856	interacts_with	ENSG00000173473	Gene	Gene
ENSG00000139613	interacts_with	ENSG00000104856	Gene	Gene
ENSG00000104856	interacts_with	ENSG00000139613	Gene	Gene
ENSG00000064012	interacts_with	ENSG00000127191	Gene	Gene
ENSG00000127191	interacts_with	ENSG00000064012	Gene	Gene
ENSG00000066336	interacts_with	ENSG00000123268	Gene	Gene
ENSG00000123268	interacts_with	ENSG00000066336	Gene	Gene
ENSG00000064012	interacts_with	ENSG00000017797	Gene	Gene
ENSG00000017797	interacts_with	ENSG00000064012	Gene	Gene
ENSG00000111424	interacts_with	ENSG00000166949	Gene	Gene
ENSG00000166949	interacts_with	ENSG00000111424	Gene	Gene
ENSG00000102882	interacts_with	ENSG00000113575	Gene	Gene
ENSG00000113575	interacts_with	ENSG00000102882	Gene	Gene
ENSG00000102882	interacts_with	ENSG00000172531	Gene	Gene
ENSG00000172531	interacts_with	ENSG00000102882	Gene	Gene
ENSG00000127191	interacts_with	ENSG00000168040	Gene	Gene
ENSG00000168040	interacts_with	ENSG00000127191	Gene	Gene
ENSG00000005339	interacts_with	ENSG00000123268	Gene	Gene
ENSG00000123268	interacts_with	ENSG00000005339	Gene	Gene
ENSG00000127191	interacts_with	ENSG00000055208	Gene	Gene
ENSG00000055208	interacts_with	ENSG00000127191	Gene	Gene
ENSG00000127191	interacts_with	ENSG00000086015	Gene	Gene
ENSG00000086015	interacts_with	ENSG00000127191	Gene	Gene
ENSG00000131323	interacts_with	ENSG00000082512	Gene	Gene
ENSG00000082512	interacts_with	ENSG00000131323	Gene	Gene
ENSG00000131323	interacts_with	ENSG00000127666	Gene	Gene
ENSG00000127666	interacts_with	ENSG00000131323	Gene	Gene
ENSG00000124151	interacts_with	ENSG00000100201	Gene	Gene
ENSG00000100201	interacts_with	ENSG00000124151	Gene	Gene
ENSG00000282928	interacts_with	ENSG00000213658	Gene	Gene
ENSG00000213658	interacts_with	ENSG00000282928	Gene	Gene
ENSG00000015475	interacts_with	ENSG00000143384	Gene	Gene
ENSG00000143384	interacts_with	ENSG00000015475	Gene	Gene
ENSG00000136238	interacts_with	ENSG00000085511	Gene	Gene
ENSG00000085511	interacts_with	ENSG00000136238	Gene	Gene
ENSG00000136238	interacts_with	ENSG00000102606	Gene	Gene
ENSG00000102606	interacts_with	ENSG00000136238	Gene	Gene
ENSG00000087266	interacts_with	ENSG00000134215	Gene	Gene
ENSG00000134215	interacts_with	ENSG00000087266	Gene	Gene
ENSG00000172936	interacts_with	ENSG00000137462	Gene	Gene
ENSG00000137462	interacts_with	ENSG00000172936	Gene	Gene
ENSG00000172936	interacts_with	ENSG00000187554	Gene	Gene
ENSG00000187554	interacts_with	ENSG00000172936	Gene	Gene
ENSG00000172936	interacts_with	ENSG00000276561	Gene	Gene
ENSG00000276561	interacts_with	ENSG00000172936	Gene	Gene
ENSG00000172936	interacts_with	ENSG00000128604	Gene	Gene
ENSG00000128604	interacts_with	ENSG00000172936	Gene	Gene
ENSG00000172936	interacts_with	ENSG00000178078	Gene	Gene
ENSG00000178078	interacts_with	ENSG00000172936	Gene	Gene
ENSG00000108773	interacts_with	ENSG00000196367	Gene	Gene
ENSG00000196367	interacts_with	ENSG00000108773	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000076604	Gene	Gene
ENSG00000076604	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000100764	Gene	Gene
ENSG00000100764	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000164342	Gene	Gene
ENSG00000164342	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000185627	Gene	Gene
ENSG00000185627	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000197170	Gene	Gene
ENSG00000197170	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000083799	Gene	Gene
ENSG00000083799	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000276561	Gene	Gene
ENSG00000276561	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000150455	Gene	Gene
ENSG00000150455	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000053918	Gene	Gene
ENSG00000053918	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000173692	Gene	Gene
ENSG00000173692	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000135148	Gene	Gene
ENSG00000135148	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000088888	Gene	Gene
ENSG00000088888	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000175104	interacts_with	ENSG00000163636	Gene	Gene
ENSG00000163636	interacts_with	ENSG00000175104	Gene	Gene
ENSG00000082512	interacts_with	ENSG00000056972	Gene	Gene
ENSG00000056972	interacts_with	ENSG00000082512	Gene	Gene
ENSG00000075651	interacts_with	ENSG00000136854	Gene	Gene
ENSG00000136854	interacts_with	ENSG00000075651	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000104365	Gene	Gene
ENSG00000104365	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000154727	interacts_with	ENSG00000123268	Gene	Gene
ENSG00000123268	interacts_with	ENSG00000154727	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000105401	Gene	Gene
ENSG00000105401	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000170027	Gene	Gene
ENSG00000170027	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000096384	Gene	Gene
ENSG00000096384	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000198909	interacts_with	ENSG00000143256	Gene	Gene
ENSG00000143256	interacts_with	ENSG00000198909	Gene	Gene
ENSG00000149269	interacts_with	ENSG00000139436	Gene	Gene
ENSG00000139436	interacts_with	ENSG00000149269	Gene	Gene
ENSG00000135341	interacts_with	ENSG00000142867	Gene	Gene
ENSG00000142867	interacts_with	ENSG00000135341	Gene	Gene
ENSG00000135341	interacts_with	ENSG00000198286	Gene	Gene
ENSG00000198286	interacts_with	ENSG00000135341	Gene	Gene
ENSG00000100324	interacts_with	ENSG00000055208	Gene	Gene
ENSG00000055208	interacts_with	ENSG00000100324	Gene	Gene
ENSG00000096060	interacts_with	ENSG00000263528	Gene	Gene
ENSG00000263528	interacts_with	ENSG00000096060	Gene	Gene
ENSG00000177426	interacts_with	ENSG00000169375	Gene	Gene
ENSG00000169375	interacts_with	ENSG00000177426	Gene	Gene
ENSG00000100393	interacts_with	ENSG00000140396	Gene	Gene
ENSG00000140396	interacts_with	ENSG00000100393	Gene	Gene
ENSG00000132535	interacts_with	ENSG00000155760	Gene	Gene
ENSG00000155760	interacts_with	ENSG00000132535	Gene	Gene
ENSG00000102054	interacts_with	ENSG00000157500	Gene	Gene
ENSG00000157500	interacts_with	ENSG00000102054	Gene	Gene
ENSG00000120802	interacts_with	ENSG00000187555	Gene	Gene
ENSG00000187555	interacts_with	ENSG00000120802	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000126457	interacts_with	ENSG00000275126	Gene	Gene
ENSG00000275126	interacts_with	ENSG00000126457	Gene	Gene
ENSG00000137462	interacts_with	ENSG00000174123	Gene	Gene
ENSG00000174123	interacts_with	ENSG00000137462	Gene	Gene
ENSG00000115484	interacts_with	ENSG00000143632	Gene	Gene
ENSG00000143632	interacts_with	ENSG00000115484	Gene	Gene
ENSG00000136869	interacts_with	ENSG00000086991	Gene	Gene
ENSG00000086991	interacts_with	ENSG00000136869	Gene	Gene
ENSG00000166949	interacts_with	ENSG00000055130	Gene	Gene
ENSG00000055130	interacts_with	ENSG00000166949	Gene	Gene
ENSG00000166949	interacts_with	ENSG00000166167	Gene	Gene
ENSG00000166167	interacts_with	ENSG00000166949	Gene	Gene
ENSG00000166949	interacts_with	ENSG00000102974	Gene	Gene
ENSG00000102974	interacts_with	ENSG00000166949	Gene	Gene
ENSG00000166949	interacts_with	ENSG00000148498	Gene	Gene
ENSG00000148498	interacts_with	ENSG00000166949	Gene	Gene
ENSG00000095794	interacts_with	ENSG00000118260	Gene	Gene
ENSG00000118260	interacts_with	ENSG00000095794	Gene	Gene
ENSG00000166949	interacts_with	ENSG00000114166	Gene	Gene
ENSG00000114166	interacts_with	ENSG00000166949	Gene	Gene
ENSG00000166949	interacts_with	ENSG00000100387	Gene	Gene
ENSG00000100387	interacts_with	ENSG00000166949	Gene	Gene
ENSG00000073584	interacts_with	ENSG00000104856	Gene	Gene
ENSG00000104856	interacts_with	ENSG00000073584	Gene	Gene
ENSG00000055130	interacts_with	ENSG00000146232	Gene	Gene
ENSG00000146232	interacts_with	ENSG00000055130	Gene	Gene
ENSG00000055130	interacts_with	ENSG00000282905	Gene	Gene
ENSG00000282905	interacts_with	ENSG00000055130	Gene	Gene
ENSG00000002330	interacts_with	ENSG00000170027	Gene	Gene
ENSG00000170027	interacts_with	ENSG00000002330	Gene	Gene
ENSG00000127616	interacts_with	ENSG00000104856	Gene	Gene
ENSG00000104856	interacts_with	ENSG00000127616	Gene	Gene
ENSG00000113580	interacts_with	ENSG00000118260	Gene	Gene
ENSG00000118260	interacts_with	ENSG00000113580	Gene	Gene
ENSG00000104365	interacts_with	ENSG00000096384	Gene	Gene
ENSG00000096384	interacts_with	ENSG00000104365	Gene	Gene
ENSG00000104365	interacts_with	ENSG00000178078	Gene	Gene
ENSG00000178078	interacts_with	ENSG00000104365	Gene	Gene
ENSG00000137275	interacts_with	ENSG00000127666	Gene	Gene
ENSG00000127666	interacts_with	ENSG00000137275	Gene	Gene
ENSG00000162337	interacts_with	ENSG00000177283	Gene	Gene
ENSG00000177283	interacts_with	ENSG00000162337	Gene	Gene
ENSG00000281324	interacts_with	ENSG00000177283	Gene	Gene
